satellite_name,norad_id,satellite_id,operation_id,operation_name,scopes,current_status,catalog_status,evidence_at,status_source,modulation,protocols,uplink_availability,uplink_low_hz,uplink_high_hz,downlink_low_hz,downlink_high_hz,downlink_band,occupied_bandwidth_hz,necessary_bandwidth_hz,passband_width_hz,symbol_rate_baud,data_rate_bps,review_required,source_url,source_updated_at,superseded_by
CARTOSAT-3,44804,KYHE-4616-0361-3811-0011,satnogs:Wgeg6xaVuQvA4Co96ew7fn,Beacon,beacon,unknown,active,,,CW,,unknown,,,2224800000.0,2224800000.0,UHF,,,,,,True,https://db.satnogs.org/api/transmitters/?format=json,2021-05-19T12:20:25.213612Z,
CARTOSAT-3,44804,KYHE-4616-0361-3811-0011,satnogs:Ehf7xP9QUR2uCx7ZzhbAvg,Beacon sideband,beacon,unknown,active,,,BPSK,,unknown,,,2224800000.0,2224800000.0,UHF,,,,32000.0,,True,https://db.satnogs.org/api/transmitters/?format=json,2023-07-28T19:06:25.412056Z,
CAS-2T,41847,WMGA-3000-1529-8035-2634,satnogs:M5SqudRyz3bQgGGjt5xoWm,CW Telemetry,beacon; telemetry,unknown,active,,,CW,,unknown,,,435710000.0,435710000.0,UHF,,,,14.0,,True,https://db.satnogs.org/api/transmitters/?format=json,2026-06-27T19:35:19.114946Z,
CAS-2T,41847,WMGA-3000-1529-8035-2634,satnogs:2PSD297bXgq2bDGDyZBZkU,FM Transponder,two_way_voice,unknown,inactive,,,FMN,,documented_uplink_access_unknown,145925000.0,,435615000.0,,UHF,,,,,,False,https://db.satnogs.org/api/transmitters/?format=json,2026-06-27T10:12:59.216263Z,
CAS-6 (TO-108),44881,VMQF-4924-7475-1891-3199,satnogs:YesbsWuP5etTXXb7UAnwaB,Mode U/V Linear Transponder,two_way_voice,unknown,active,,,USB,,documented_uplink_access_unknown,435270000.0,435290000.0,145915000.0,145935000.0,VHF,,,20000.0,,,False,https://db.satnogs.org/api/transmitters/?format=json,2019-12-20T00:51:49.006314Z,
CAS-6 (TO-108),44881,VMQF-4924-7475-1891-3199,satnogs:yRQzWTsHUnr8QEqG4ZafTH,Mode V CW TLM,beacon; telemetry,unknown,active,,,CW,,unknown,,,145910000.0,145910000.0,VHF,,,,,,False,https://db.satnogs.org/api/transmitters/?format=json,2019-12-20T00:51:49.008370Z,
CAS-6 (TO-108),44881,VMQF-4924-7475-1891-3199,satnogs:ULirb3NLEoeEYkRWVgxLs6,Mode V GMSK4k8 AX.25 TLM,telemetry,unknown,active,,,GMSK,AX.25,unknown,,,145890000.0,145890000.0,VHF,,,,4800.0,,False,https://db.satnogs.org/api/transmitters/?format=json,2019-12-20T00:51:49.007677Z,
CELESTA,53111,XKZZ-2829-5729-9508-2566,satnogs:QgWX3RPZjKmSZZCjasvYNk,Mode U TLM 1k2 AFSK AX25,telemetry,unknown,inactive,,,AFSK,,unknown,,,436500000.0,436500000.0,UHF,,,,1200.0,,False,https://db.satnogs.org/api/transmitters/?format=json,2022-07-12T16:30:36.897600Z,
CELESTA,53111,XKZZ-2829-5729-9508-2566,satnogs:ZqMpTLKkyfZQ2567gzYbNs,Mode U TLM 2k4 GMSK AX25,telemetry,unknown,inactive,,,GMSK,,unknown,,,436500000.0,436500000.0,UHF,,,,2400.0,,False,https://db.satnogs.org/api/transmitters/?format=json,2023-08-18T20:01:57.403231Z,
CELESTA,53111,XKZZ-2829-5729-9508-2566,satnogs:iTUZfHkNJi4a6eiptkqw7u,Mode U TLM 9k6 GMSK AX25,telemetry,unknown,inactive,,,GMSK,,unknown,,,436500000.0,436500000.0,UHF,,,,9600.0,,False,https://db.satnogs.org/api/transmitters/?format=json,2022-07-12T16:29:32.558185Z,
CEVROSAT-1,98526,OKGA-8851-7796-3537-9901,satnogs:mPaxawyaX78XyeHTodNX6N,Mode U - GFSK9k6 - Digipeater,two_way_data,unknown,active,,,GFSK,,documented_uplink_access_unknown,436025000.0,,436025000.0,,UHF,,,,9600.0,,False,https://db.satnogs.org/api/transmitters/?format=json,2025-11-02T17:13:26.091441Z,
CEVROSAT-1,98526,OKGA-8851-7796-3537-9901,satnogs:VVQcXPtsD8v8aDjgimmGZJ,Mode U 9k6 G3RUH GFSK radio,data_downlink,unknown,active,,,GFSK,,unknown,,,436025000.0,436025000.0,UHF,,,,9600.0,,False,https://db.satnogs.org/api/transmitters/?format=json,2025-10-30T14:57:16.253274Z,
CHAMRAN-1,61072,YZJO-4477-2768-8369-0049,satnogs:mDg2ip8Fq9wsaKpyZ5GMDk,Mode U - 38k4 2FSK,data_downlink,unknown,active,,,FSK,,unknown,,,436740000.0,436740000.0,UHF,,,,38400.0,,True,https://db.satnogs.org/api/transmitters/?format=json,2024-09-20T18:01:07.193626Z,
CHUBUSAT-2,41338,VUBS-5290-2027-7355-7261,satnogs:f6CupQE36AJzHTKeLZrToC,9k6 GMSK TLM,telemetry,unknown,active,,,GMSK,,unknown,,,437100000.0,437100000.0,UHF,,,,9600.0,,True,https://db.satnogs.org/api/transmitters/?format=json,2019-04-18T05:39:53.343316Z,
CHUBUSAT-2,41338,VUBS-5290-2027-7355-7261,satnogs:bGY3GV449zGjSezkRjDVFD,CW Beacon,beacon,unknown,active,,,CW,,unknown,,,437094000.0,437094000.0,UHF,,,,,,True,https://db.satnogs.org/api/transmitters/?format=json,2019-04-18T05:39:53.343316Z,
CHUBUSAT-3,41339,SNUE-9194-2671-9117-0557,satnogs:mLxt93FKx9r5gqKbxtuybR,9k6 GMSK TLM,telemetry,unknown,active,,,GMSK,,unknown,,,437425000.0,437425000.0,UHF,,,,9600.0,,True,https://db.satnogs.org/api/transmitters/?format=json,2019-04-18T05:39:53.343316Z,
CHUBUSAT-3,41339,SNUE-9194-2671-9117-0557,satnogs:C3zhr7czgjTcyyDwKsZiQ5,CW Beacon,beacon,unknown,active,,,CW,,unknown,,,437423000.0,437423000.0,UHF,,,,,,True,https://db.satnogs.org/api/transmitters/?format=json,2019-04-18T05:39:53.343316Z,
COSMOS 2491,39497,DMPH-9932-0330-2610-2988,satnogs:3fhyMDkgonEnzJjWJiiBhv,Mode U - CW,beacon,unknown,active,,,CW,,unknown,,,435565000.0,435565000.0,UHF,,,,,,True,https://db.satnogs.org/api/transmitters/?format=json,2025-07-31T08:11:32.294519Z,
COSMOS 2491,39497,DMPH-9932-0330-2610-2988,satnogs:GmoWYd9WRPBawmDbWApYoR,Mode U - CW,beacon,unknown,active,,,CW,,unknown,,,435465000.0,435465000.0,UHF,,,,,,True,https://db.satnogs.org/api/transmitters/?format=json,2025-07-31T08:11:32.307323Z,
COSMOS 2491,39497,DMPH-9932-0330-2610-2988,satnogs:Yvq9HPLvXFywPFz3HjxQD8,Mode U - FM,downlink_audio,unknown,active,,,FM,,unknown,,,435565000.0,435565000.0,UHF,,,,,,True,https://db.satnogs.org/api/transmitters/?format=json,2025-07-31T08:11:32.288543Z,
COSMOS 2491,39497,DMPH-9932-0330-2610-2988,satnogs:dUWpPkYyoiBwFKjQfL4BLF,Mode U - FM,downlink_audio,unknown,active,,,FM,,unknown,,,435465000.0,435465000.0,UHF,,,,,,True,https://db.satnogs.org/api/transmitters/?format=json,2025-07-31T08:11:32.300708Z,
COSMOS 2499,39765,GAUY-7904-6906-4815-9917,satnogs:TYHFEpqq8vfSHrFv2AyBfK,Mode U - TLM,telemetry,unknown,active,,,FM,,unknown,,,435565000.0,435565000.0,UHF,,,,,,True,https://db.satnogs.org/api/transmitters/?format=json,2022-08-01T17:13:30.069095Z,
COSMOS 2499,39765,GAUY-7904-6906-4815-9917,satnogs:aUqHeUTYvnbahVyZMLbM3G,Mode U TLM,telemetry,unknown,active,,,FM,,unknown,,,435465000.0,435465000.0,UHF,,,,,,True,https://db.satnogs.org/api/transmitters/?format=json,2022-08-01T17:12:34.694585Z,
CP5,38763,UNZB-2386-5150-4677-7350,satnogs:Vjhcn2x7HgsD4FpYa94GAy,Mode U - AFSK 1k2 AX25,data_downlink,unknown,active,,,AFSK,,unknown,,,437405000.0,437405000.0,UHF,,,,1200.0,,False,https://db.satnogs.org/api/transmitters/?format=json,2021-02-13T10:35:29.970602Z,
CP8,39471,IMUE-5672-2044-2610-5888,satnogs:n2y5vW2xJ6zi6ibfcHAdKG,Mode U - FSK9k6 AX25,data_downlink,unknown,active,,,FSK,AX.25,unknown,,,437270000.0,437270000.0,UHF,,,,9600.0,,True,https://db.satnogs.org/api/transmitters/?format=json,2021-02-13T10:36:27.848886Z,
CSS (Tianhe),48274,AYDR-6527-9294-8555-4924,satnogs:A9LvMKMFVu7JMsaiVaDeoU,1A V/V crew voice NFM,two_way_voice,unknown,active,,,FMN,,documented_uplink_access_unknown,145850000.0,,145985000.0,,VHF,,,,12500.0,,False,https://db.satnogs.org/api/transmitters/?format=json,2022-08-16T03:44:52.747675Z,
CSS (Tianhe),48274,AYDR-6527-9294-8555-4924,satnogs:SYNaLxjDbU2XNih337XsEs,1B U/U crew voice NFM,two_way_voice,unknown,active,,,FMN,,documented_uplink_access_unknown,435050000.0,,436510000.0,,UHF,,,,12500.0,,False,https://db.satnogs.org/api/transmitters/?format=json,2022-08-16T03:45:43.372198Z,
CSS (Tianhe),48274,AYDR-6527-9294-8555-4924,satnogs:RNrAffSNjueKCWqqMQuLXJ,2A V/U FM repeater NFM,two_way_voice,unknown,active,,,FMN,,documented_uplink_access_unknown,145875000.0,,436510000.0,,UHF,,,,12500.0,,False,https://db.satnogs.org/api/transmitters/?format=json,2022-08-16T03:46:00.952596Z,
CSS (Tianhe),48274,AYDR-6527-9294-8555-4924,satnogs:TaCsx7ApXaJoZkZGcL6zJF,2B U/V FM repeater NFM,two_way_voice,unknown,active,,,FMN,,documented_uplink_access_unknown,435075000.0,,145985000.0,,VHF,,,,12500.0,,False,https://db.satnogs.org/api/transmitters/?format=json,2022-08-16T03:46:21.656641Z,
CSS (Tianhe),48274,AYDR-6527-9294-8555-4924,satnogs:jef9qEB6JhKDSPneswKWev,3A V/V digipeater AFSK-FM 1200,two_way_data,unknown,active,,,AFSK,,documented_uplink_access_unknown,145825000.0,,145825000.0,,VHF,,,,1200.0,,False,https://db.satnogs.org/api/transmitters/?format=json,2022-08-16T03:46:37.713323Z,
CSS (Tianhe),48274,AYDR-6527-9294-8555-4924,satnogs:ZtXKby29eGjMsBFj4sYLCG,3B U/U digipeater AFSK-FM 1200,two_way_data,unknown,active,,,AFSK,,documented_uplink_access_unknown,437550000.0,,437550000.0,,UHF,,,,1200.0,,False,https://db.satnogs.org/api/transmitters/?format=json,2022-08-16T03:46:49.623783Z,
CSS (Tianhe),48274,AYDR-6527-9294-8555-4924,satnogs:63EenHAYSzVfqrqshAroCP,4A V/V imaging SSTV-FM,image_downlink,unknown,active,,,,SSTV,documented_uplink_access_unknown,145850000.0,,145985000.0,,VHF,,,,,,False,https://db.satnogs.org/api/transmitters/?format=json,2022-08-16T03:47:06.262267Z,
CSS (Tianhe),48274,AYDR-6527-9294-8555-4924,satnogs:KzFnXqsrPpuFwiDxgWNU2L,4B U/U imaging SSTV-FM,image_downlink,unknown,active,,,,SSTV,documented_uplink_access_unknown,435050000.0,,436510000.0,,UHF,,,,,,False,https://db.satnogs.org/api/transmitters/?format=json,2022-08-16T03:47:14.915333Z,
CSSWE,38761,MQNS-3492-8312-7376-9692,satnogs:SS8KEnn5kybpucSo4qhPdA,Mode U - FSK9k6 AX25,data_downlink,unknown,active,,,FSK,AX.25,unknown,,,437349000.0,437349000.0,UHF,,,,9600.0,,False,https://db.satnogs.org/api/transmitters/?format=json,2021-02-13T10:44:02.942078Z,
CSTP-1.1,57202,CGZW-4770-7854-7332-3001,satnogs:UQqRdNYy7do7xJCTS77qeE,Mode U - LoRa,data_downlink,unknown,active,,,LoRa,LoRa,unknown,,,436075000.0,436075000.0,UHF,,,,,,False,https://db.satnogs.org/api/transmitters/?format=json,2023-07-01T23:35:24.024022Z,
CSTP-1.2,57186,OEVP-0911-2494-4510-3616,satnogs:2KjsNMMVAzcjfWJTSRFRSa,Mode U - LoRa,data_downlink,unknown,active,,,LoRa,LoRa,unknown,,,436270000.0,436270000.0,UHF,,,,,,True,https://db.satnogs.org/api/transmitters/?format=json,2023-07-07T17:35:09.560816Z,
CSTP-4.1,64895,WGSR-4301-7876-3301-8338,satnogs:TqXh4MLpzEH8S2vbno9UBX,LoRa telemetry,telemetry,unknown,active,,,LoRa,LoRa,unknown,,,436725000.0,436725000.0,UHF,,,,,,True,https://db.satnogs.org/api/transmitters/?format=json,2026-03-18T20:06:56.020605Z,
CSTP-4.2,64883,GHHQ-7851-2351-6199-5019,satnogs:RRYukUnToYhzpsUMrVJZkD,LoRa telemetry,telemetry,unknown,active,,,LoRa,LoRa,unknown,,,437162000.0,437162000.0,UHF,,,,,,True,https://db.satnogs.org/api/transmitters/?format=json,2026-03-18T20:11:57.470201Z,
CSTP-4.3,64882,EVPS-3932-6760-8444-4986,satnogs:XX2Kkbg55AaFZVtKsRqxWw,LoRa telemetry,telemetry,unknown,active,,,LoRa,LoRa,unknown,,,435575000.0,435575000.0,UHF,,,,62500.0,,True,https://db.satnogs.org/api/transmitters/?format=json,2026-03-25T20:35:58.794733Z,
CUBEBEL-2,57175,PIHV-8715-3112-5892-6258,satnogs:FB54zpX7nAe22ZmiBz82QX,Mode S - Transmitter,downlink_audio,unknown,active,,,FM,,unknown,,,2425000000.0,2425000000.0,UHF,,,,,,True,https://db.satnogs.org/api/transmitters/?format=json,2023-06-22T18:11:22.814201Z,
CUBEBEL-2,57175,PIHV-8715-3112-5892-6258,satnogs:URhhV9R4FTpwpUJNGNuQWu,Mode U 9k6 FSK AX.25,data_downlink,unknown,active,,,FSK,AX.25,unknown,,,436990000.0,436990000.0,UHF,,,,9600.0,,False,https://db.satnogs.org/api/transmitters/?format=json,2023-06-21T23:55:45.755238Z,
CUBEBUG-1,39153,HXCH-9043-9893-2952-4877,satnogs:MTMEfksHRarmn9mxBJuEF4,AFSK 1200,data_downlink,unknown,active,,,AFSK,,unknown,,,437445000.0,437445000.0,UHF,,,,1200.0,,True,https://db.satnogs.org/api/transmitters/?format=json,2019-06-16T05:42:23.053632Z,
CUBEBUG-2,39440,MRQX-2618-0103-4345-3937,satnogs:WvVrtfb4nKtEr3sJGqZdT7,Mode U - FSK9k6 - AX.25 TLM,telemetry,unknown,active,,,FSK,AX.25,unknown,,,437445000.0,437445000.0,UHF,,,,9600.0,,False,https://db.satnogs.org/api/transmitters/?format=json,2025-04-27T13:26:51.538884Z,
CUBEBUG-2,39440,MRQX-2618-0103-4345-3937,satnogs:2KinLbk46zccaYCdUY4Lqr,UHF 1K2 AFSK Telemetry,telemetry,unknown,active,,,AFSK,,unknown,,,437445000.0,437445000.0,UHF,,,,1200.0,,False,https://db.satnogs.org/api/transmitters/?format=json,2024-08-13T19:46:42.775549Z,
CUBESAT XI-IV,27848,KZUI-4275-4790-4963-1514,satnogs:2uGo77ULzByLLyshanpctH,Mode U AFSK TLM,telemetry,unknown,active,,,AFSK,,unknown,,,437490000.0,437490000.0,UHF,,,,1200.0,,True,https://db.satnogs.org/api/transmitters/?format=json,2020-02-17T20:25:03.994899Z,
CUBESAT XI-IV,27848,KZUI-4275-4790-4963-1514,satnogs:gmmMUrZydhneJJZRJAYoG7,Mode U CW Beacon,beacon,unknown,active,,,CW,,unknown,,,436847500.0,436847500.0,UHF,,,,,,True,https://db.satnogs.org/api/transmitters/?format=json,2019-04-18T05:39:53.343316Z,
CUBESAT XI-IV,27848,KZUI-4275-4790-4963-1514,satnogs:aBHGFxMopeCscUYRyiYdXC,PE0SAT - CW Beacon,beacon,unknown,active,,,CW,,unknown,,,436848700.0,436848700.0,UHF,,,,15.0,,True,https://db.satnogs.org/api/transmitters/?format=json,2023-04-21T18:06:21.916519Z,
CUBESAT XI-V,28895,IYDL-1832-4040-0556-1587,satnogs:ShK6dsshtuNqssrY4xP7LA,Mode U CW BEACON,beacon,unknown,active,,,CW,,unknown,,,437463100.0,437463100.0,UHF,,,,,,True,https://db.satnogs.org/api/transmitters/?format=json,2025-03-10T17:20:34.638922Z,
CUBESAT XI-V,28895,IYDL-1832-4040-0556-1587,satnogs:BykbvfhDt8p3ieh8Nr8SYm,Mode U TLM,telemetry,unknown,inactive,,,AFSK,,unknown,,,437345000.0,437345000.0,UHF,,,,1200.0,,True,https://db.satnogs.org/api/transmitters/?format=json,2025-03-10T17:20:39.950513Z,
CUBY-4,98281,KSSZ-8157-4899-1955-7335,satnogs:W9aTWLcwqBgXqEypbZFDgW,UHF 9k6 Telemetry,telemetry,unknown,active,,,GMSK,,unknown,,,435750000.0,435750000.0,UHF,,,,9600.0,,False,https://db.satnogs.org/api/transmitters/?format=json,2026-07-13T23:05:24.734343Z,
CUTE-1,27844,JOVH-8612-8312-2052-1559,satnogs:fpLBtCB3kRcf5uFWvSonsC,Mode U TLM,telemetry,unknown,active,,,AFSK,,unknown,,,437470000.0,437470000.0,UHF,,,,1200.0,,True,https://db.satnogs.org/api/transmitters/?format=json,2019-04-18T05:39:53.343316Z,
CUTE-1,27844,JOVH-8612-8312-2052-1559,satnogs:ufVXbFsznnzKWsXqyf8gwE,Mode U TLM,beacon; telemetry,unknown,active,,,CW,,unknown,,,436837500.0,436837500.0,UHF,,,,,,True,https://db.satnogs.org/api/transmitters/?format=json,2019-04-18T05:39:53.343316Z,
CUTE-1,27844,JOVH-8612-8312-2052-1559,satnogs:mqQF9JxmD4KB6MqTVXqQBQ,PE0SAT - CW Beacon,beacon,unknown,active,,,CW,,unknown,,,436835820.0,436835820.0,UHF,,,,,,True,https://db.satnogs.org/api/transmitters/?format=json,2019-04-18T05:39:53.343316Z,
CUTE-1.7+APD II,32785,SRMQ-6676-8759-6509-8693,satnogs:qFB67RqFJauwWgZCimDUPJ,Mode L/U - GMSK9k6 - Digipeater - AX.25 + SRLL,two_way_data,unknown,inactive,,,GMSK,AX.25,documented_uplink_access_unknown,1267600000.0,,437475000.0,,UHF,,,,9600.0,,False,https://db.satnogs.org/api/transmitters/?format=json,2026-09-20T14:15:09.525830Z,
CUTE-1.7+APD II,32785,SRMQ-6676-8759-6509-8693,satnogs:w3YLCLgdTqDpqhZ24uaJzM,Mode U - CW - Beacon,beacon,unknown,active,,,CW,,unknown,,,437275000.0,437275000.0,UHF,,,,19.0,,False,https://db.satnogs.org/api/transmitters/?format=json,2026-09-20T14:14:57.530292Z,
CUTE-1.7+APD II,32785,SRMQ-6676-8759-6509-8693,satnogs:ie2oBdY3zydrkWxEHvXtL7,Mode U TLM 2,telemetry,unknown,active,,,AFSK,,unknown,,,437475000.0,437475000.0,UHF,,,,1200.0,,True,https://db.satnogs.org/api/transmitters/?format=json,2019-04-18T05:39:53.343316Z,
CatSat,60246,EIOW-0233-5270-5407-2865,satnogs:TaCjt3HdXwAbkfPU8LHbLv,Mode U - GMSK4k8 - Transmitter Frequency after Reset,data_downlink,unknown,inactive,,,FSK,,unknown,,,437250000.0,437250000.0,UHF,,,,4800.0,,True,https://db.satnogs.org/api/transmitters/?format=json,2024-07-30T16:35:58.063253Z,
Coconut,98292,KHLC-7600-9830-3399-2236,satnogs:J4QsLFUjU8rFkDJsnTGs73,Mode U - LoRa 62.5KHz,data_downlink,unknown,active,,,LoRa,LoRa,unknown,,,437400000.0,437400000.0,UHF,,,,62500.0,,False,https://db.satnogs.org/api/transmitters/?format=json,2026-07-04T09:44:37.446243Z,
Colibri-S,61746,OVBN-0332-6282-0409-5232,satnogs:SU77c3WngXuMRvjMdXeNiv,Mode U - CW Beacon,beacon,unknown,active,,,CW,,unknown,,,436835000.0,436835000.0,UHF,,,,,,False,https://db.satnogs.org/api/transmitters/?format=json,2024-11-04T19:33:09.387436Z,
Colibri-S,61746,OVBN-0332-6282-0409-5232,satnogs:nCK2oKK7cT2HE7zTPBjCXL,Mode U - GFSK9k6 - AX.25 Beacon and Telemetry (Geoscan framing),beacon; telemetry,unknown,active,,,GFSK,AX.25,unknown,,,436835000.0,436835000.0,UHF,,,,9600.0,,False,https://db.satnogs.org/api/transmitters/?format=json,2025-05-12T05:04:15.026273Z,
Colibri-S,61746,OVBN-0332-6282-0409-5232,satnogs:NhzMDYipV9uhvV28x4EoWh,Mode X - DVB-S2,digital_television,unknown,active,,,,DVB-S2,unknown,,,10475000000.0,10475000000.0,SHF,,,,1000000.0,,False,https://db.satnogs.org/api/transmitters/?format=json,2024-10-31T11:49:19.983307Z,
ContentCube,98468,OTRZ-8981-5796-9802-9606,satnogs:XpivdTjpa8gnYHQRcEuLFN,Mode U - GMSK9k6 - Transmitter,data_downlink,unknown,active,,,GMSK,,unknown,,,437020000.0,437020000.0,UHF,,,,9600.0,,False,https://db.satnogs.org/api/transmitters/?format=json,2025-12-02T07:00:42.208849Z,
Cosmos 2407,28380,RWCR-9372-3145-3963-4708,satnogs:8VByvHAC8uRpe2zQWe5nS3,Mode U Tracking Beacon,beacon,unknown,active,,,CW,,unknown,,,399920000.0,399920000.0,UHF,,,,,,True,https://db.satnogs.org/api/transmitters/?format=json,2022-11-20T04:18:03.733223Z,
Cosmos 2414,28521,PYCC-5269-8901-4139-7220,satnogs:4AhTw6cJZGe4io96nt3tQZ,Mode U Tracking Beacon,beacon,unknown,active,,,CW,,unknown,,,399920000.0,399920000.0,UHF,,,,,,True,https://db.satnogs.org/api/transmitters/?format=json,2022-11-20T04:16:54.800546Z,
Cosmos 2463,36519,OWVC-4645-6706-6384-7144,satnogs:MYjbdKabkXFKMLyznrfUmA,Mode U Tracking Beacon,beacon,unknown,active,,,CW,,unknown,,,399840000.0,399840000.0,UHF,,,,,,True,https://db.satnogs.org/api/transmitters/?format=json,2022-11-20T04:15:34.788603Z,
CroCube,62394,HADL-0708-3181-3728-3212,satnogs:T8cvyUr2XXWCZzozDhtmdV,CroCube UHF CW Beacon,beacon,unknown,active,,,CW,,unknown,,,436775000.0,436775000.0,UHF,,,,20.0,,False,https://db.satnogs.org/api/transmitters/?format=json,2024-09-23T15:27:17.001560Z,
CroCube,62394,HADL-0708-3181-3728-3212,satnogs:igqU9YdqUMDPj7Sq7EUq7S,Mode U - GFSK9k6 - AX.25 G3RUH,data_downlink,unknown,active,,,GFSK,AX.25,unknown,,,436775000.0,436775000.0,UHF,,,,9600.0,,False,https://db.satnogs.org/api/transmitters/?format=json,2026-04-11T15:30:26.531602Z,
CroCube,62394,HADL-0708-3181-3728-3212,satnogs:Uuo2RJjpxDmrpshXqrtXnK,Mode U/U - GFSK9k6 - Digipeater - AX.25,two_way_data,active,active,2026-09-23T09:46:00+00:00,https://www.amsat.org/status/,GFSK,AX.25,documented_uplink_access_unknown,436775000.0,,436775000.0,,UHF,,,,9600.0,,False,https://db.satnogs.org/api/transmitters/?format=json,2026-04-11T15:30:21.776160Z,
CubeSX-HSE-3,57178,UMPN-9044-0154-0093-6402,satnogs:K6pMj8h9wdzEE9cm3WXauo,Mode U - GMSK 4k8 (USP FEC) TLM,telemetry,unknown,active,,,GMSK,,unknown,,,436570000.0,436570000.0,UHF,,,,4800.0,,True,https://db.satnogs.org/api/transmitters/?format=json,2023-06-01T14:48:58.579669Z,
Curium One,60242,FOLU-4370-1786-3583-3279,satnogs:ibn3SDmoDTf2aVTvcDs4n9,UHF 50k GMSK TLM,telemetry,unknown,active,,,GMSK,,unknown,,,436240000.0,436240000.0,UHF,,,,50000.0,,False,https://db.satnogs.org/api/transmitters/?format=json,2024-07-07T13:06:46.013673Z,
D-SAT,42794,XTNS-4103-2413-3501-2578,satnogs:yvJXkz5kQDCFHc7fDEBjS6,FM Beacon,beacon,unknown,active,,,FM,,unknown,,,437509000.0,437509000.0,UHF,,,,,,True,https://db.satnogs.org/api/transmitters/?format=json,2019-04-18T05:39:53.343316Z,
D-SAT,42794,XTNS-4103-2413-3501-2578,satnogs:YYq5vXXePXcokeedNnnu54,TLM 4k8 FSK,telemetry,unknown,active,,,FSK,,unknown,,,437505000.0,437505000.0,UHF,,,,4800.0,,True,https://db.satnogs.org/api/transmitters/?format=json,2019-04-18T05:39:53.343316Z,
D-SAT,42794,XTNS-4103-2413-3501-2578,satnogs:yFxouh6mrokgXSEduoepfk,TLM CW,beacon; telemetry,unknown,active,,,CW,,unknown,,,437505000.0,437505000.0,UHF,,,,,,True,https://db.satnogs.org/api/transmitters/?format=json,2019-04-18T05:39:53.343316Z,
D-Star ONE iSat,43879,VLTM-4130-8711-4931-9078,satnogs:yX2PAJWyj38qPmnxA6on8E,GMSK4k8 Mobitex TLM,telemetry,unknown,active,,,GMSK,,unknown,,,435700000.0,435700000.0,UHF,,,,4800.0,,True,https://db.satnogs.org/api/transmitters/?format=json,2025-09-16T09:01:26.386389Z,
D-Star ONE iSat,43879,VLTM-4130-8711-4931-9078,satnogs:5wz9DRuveTEVMig4NvXE9j,MODE U/U DSTAR VOICE,two_way_voice,unknown,active,,,,DSTAR,documented_uplink_access_unknown,437325000.0,,435525000.0,,UHF,,,,,,False,https://db.satnogs.org/api/transmitters/?format=json,2025-09-16T09:02:58.429332Z,
DEKART,46493,LBLF-9256-3450-0417-4224,satnogs:kFVFhBsSUHDC6SvuTkCcYn,Mode U - GMSK4k8 MOBITEX,data_downlink,unknown,active,,,GMSK,,unknown,,,437000000.0,437000000.0,UHF,,,,4800.0,,True,https://db.satnogs.org/api/transmitters/?format=json,2024-12-31T08:23:32.940005Z,
DELFI-N3XT,39428,LDFA-5547-3453-6167-7352,satnogs:xhcgD5AANWnK8r2jq6QVA7,Beacon,beacon,unknown,active,,,BPSK,,unknown,,,145930000.0,145930000.0,VHF,,,,2400.0,,False,https://db.satnogs.org/api/transmitters/?format=json,2021-09-22T18:41:15.859859Z,
DELFI-N3XT,39428,LDFA-5547-3453-6167-7352,satnogs:V8f2B99kwCMfuwX5pkT6h2,High Speed Data Downlink,data_downlink,unknown,active,,,MSK,,unknown,,,2405000000.0,2405000000.0,UHF,,,,50000.0,,False,https://db.satnogs.org/api/transmitters/?format=json,2023-05-07T18:53:18.302100Z,
DELFI-N3XT,39428,LDFA-5547-3453-6167-7352,satnogs:aRboijNaKGSDZu3ZVyTFX2,Telem,data_downlink,unknown,active,,,BPSK,,unknown,,,145870000.0,145870000.0,VHF,,,,2400.0,,False,https://db.satnogs.org/api/transmitters/?format=json,2021-02-27T17:46:26.554210Z,
DELFI-N3XT,39428,LDFA-5547-3453-6167-7352,satnogs:N2Jc9jGVmQhLqVapkSqj4U,U/V Transponder,two_way_voice,unknown,inactive,,,USB,,documented_uplink_access_unknown,435530000.0,435570000.0,145880000.0,145920000.0,VHF,,,40000.0,,,False,https://db.satnogs.org/api/transmitters/?format=json,2021-02-27T19:03:02.957707Z,
DEORBITSAIL,40719,LXTN-3112-4423-0306-4983,satnogs:yzLZeFypEj65qUKis3XrTd,1k2 BPSK TLM,telemetry,unknown,active,,,BPSK,,unknown,,,145975000.0,145975000.0,VHF,,,,1200.0,,True,https://db.satnogs.org/api/transmitters/?format=json,2019-04-18T05:39:53.343316Z,
DEORBITSAIL,40719,LXTN-3112-4423-0306-4983,satnogs:nHWtq7t2BfC8pNYYpi4ZwS,PE0SAT - 1k2 BPSK TLM,telemetry,unknown,active,,,BPSK,,unknown,,,145973700.0,145973700.0,VHF,,,,1200.0,,True,https://db.satnogs.org/api/transmitters/?format=json,2019-04-18T05:39:53.343316Z,
DISCO-2,98381,HWUY-3165-6126-0472-2513,satnogs:g4adkPT5Fuk6nV2CpZcLzd,Mode S - GMSK 2Mbps - Transmitter,data_downlink,unknown,active,,,GMSK,,unknown,,,2432500000.0,2432500000.0,UHF,,,,2000000.0,,False,https://db.satnogs.org/api/transmitters/?format=json,2026-03-30T03:30:59.032124Z,
